Id,Transaction ID,Customer ID,Customer Name,Bank Name,Transaction Amount (EUR),Merchant Name,Merchant Type,Transaction Country,Transaction Type
904,05e768f1-8c4c-4ff3-8229-2e46eb72f14e,4c20647c-c769-44b9-8f7a-c19d7e70cf4d,Boris Dickinson O'Keefe,Archaic Small Time Bank,26099.32,Stan Simonis Welch,Clothing,Czech Republic,MAGNETIC STRIPE
905,23f08cc2-d14a-4d0e-bcd0-725f7a165f20,5a4c6412-2e52-4d6a-94d5-bb5f334b8863,Mr. Nakita Watsica Hermann,Cobol Systems Bank,564833.77,Stan Simonis Welch,Clothing,Chile,CHIP AND PIN
906,a9822b9f-bb9a-4562-ac90-7d1085eeefb7,cf94f1da-fed2-49f7-9996-8710ecb324a4,Antone Rath Lebsack Jr.,Archaic Small Time Bank,-588586.56,Ellyn Tillman Gulgowski III,Supermarket,Lebanon,ECOM
907,fb605938-2216-4faf-a4a8-b5cff8a44453,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,362346.88,Fabian Smith Frami V,Health Care,Philippines,CHIP AND PIN
908,5912136e-1988-4d34-a6b3-80db821d4c43,ac90bcab-270e-4022-8d77-731d1c181744,Tianna Stamm Becker,Unknown Bank,815417.44,Octavia Braun Rice IV,Supermarket,Turks and Caicos Islands,CONTACTLESS
909,15917ea1-b315-40f4-9334-be3b468b18bc,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,646419.57,Amos Kunze Strosin,Online Services,Mauritania,CONTACTLESS
910,4195a348-59b7-430d-af79-8dced3838cb7,eccf76d8-bf0e-48aa-b565-310df7dcf3ff,Ellan Hansen Witting IV,Archaic Big Bank,822065.2,Fabian Smith Frami V,Health Care,Palestine,CHIP AND PIN
911,9a117f89-c139-4abd-8634-edabd1c47464,ac90bcab-270e-4022-8d77-731d1c181744,Tianna Stamm Becker,Unknown Bank,664841.91,Octavia Braun Rice IV,Supermarket,Burkina Faso,CHIP AND PIN
912,3b489c88-4c66-4cb9-981f-fb4bb141b9e3,57d45105-887f-4b98-b6f5-c6d7346994aa,Rene Kohler Reichert,Archaic Big Bank,639706.63,Amos Kunze Strosin,Online Services,Ukraine,CONTACTLESS
913,bff3898a-9737-465f-af84-7734af8ed419,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,583291.04,Stan Simonis Welch,Clothing,Saint Helena,CHIP AND PIN
914,ac9c2ed2-64a1-4aeb-8cf8-85549726f314,4c20647c-c769-44b9-8f7a-c19d7e70cf4d,Boris Dickinson O'Keefe,Archaic Small Time Bank,41086.55,Octavia Braun Rice IV,Supermarket,Sudan,ECOM
915,d7485b52-2830-4310-8bc4-32d6bc6ed83f,0fbf6f5d-dfc8-4e7c-85ef-f96cea3b64d8,Gail Hartmann Bins,Challenger Bank,969415.37,Juliana Bauch Bernier,Fast Food,Seychelles,CONTACTLESS
916,cb18e862-aa4f-4db9-8039-489a736d0641,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,451153.66,Cher McDermott Prosacco,Fast Food,Bolivia,CHIP AND PIN
917,cf4d9cf7-4b52-4b3f-9991-dde3ef6da31e,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,-583291.04,Stan Simonis Welch,Clothing,Saint Helena,CHIP AND PIN
918,b8c0373c-5b88-4e1b-a6cb-47b6a87aa98c,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,727332.83,Stan Simonis Welch,Clothing,"Kosovo, Republic of",MAGNETIC STRIPE
919,849d95e8-0d57-4409-88fa-f8b06743c6a6,f3bb8a84-5388-4467-995a-9b7b291edccf,Elma Dickinson Grimes,Shady Bank,946024.55,Cher McDermott Prosacco,Fast Food,Montserrat,ECOM
920,e1cf187d-facc-4d8d-80ed-8c7ed8693757,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,328689.52,Octavia Braun Rice IV,Supermarket,Myanmar,ECOM
921,b20ff819-04bd-4c43-9a3a-5757980ebf9f,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,-328689.52,Octavia Braun Rice IV,Supermarket,Myanmar,ECOM
922,f3586748-bde2-4715-827a-3743d8c24016,e4468890-adbb-4c79-bc5b-bf103fe83946,Verna Hagenes Hackett,Unknown Bank,291175.76,Juliana Bauch Bernier,Fast Food,Pakistan,ECOM
923,2f154eaf-20dc-4fa4-aff1-ba26edf51cd8,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,460341.63,Fabian Smith Frami V,Health Care,British Indian Ocean Territory,ECOM
924,670ff31c-b3c6-4675-a3cb-99320d60e506,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,147990.78,Stan Simonis Welch,Clothing,Cuba,CHIP AND PIN
925,9603510a-6a3a-48f7-a3c7-beaa55a16cbd,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,-180656.73,Octavia Braun Rice IV,Supermarket,New Caledonia,CONTACTLESS
926,baa141b1-aa2f-473a-b225-977bc1d7defe,b7a4f607-0e5d-4c39-afe7-b40833ac5f72,Latoyia Batz Huels,Challenger Bank,884007.76,Concepcion Bayer Fay,Fuel,Serbia,ECOM
927,065abfdc-e48a-4831-8cc9-182a4001d633,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,897711.1,Concepcion Bayer Fay,Fuel,Tonga,CONTACTLESS
928,920b8172-cd32-4265-a453-77df741e03c4,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,-145146.48,Miss Clora Schmidt Reinger,Online Services,Yemen,CHIP AND PIN
929,a1051e02-7f0b-45d8-8ccc-51b712e66fcc,cb4f39e4-e9ef-45e8-bd74-2018d9c429fe,Magan Graham Von MD,Shady Bank,162128.07,Stan Simonis Welch,Clothing,Niue,CHIP AND PIN
930,604a6f7b-8ca4-4eda-ab52-dec6cf27f99d,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,-147990.78,Stan Simonis Welch,Clothing,Cuba,CHIP AND PIN
931,3943dc3c-dc61-456d-a830-2a42891f9380,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,642340.55,Stan Simonis Welch,Clothing,Czech Republic,ECOM
932,874a7138-c023-4b0a-89a9-b859ef34472d,1d6e5161-7996-4ba5-b19c-9229c887ca19,Isabella Dickens Rodriguez,Unknown Bank,274610.72,Concepcion Bayer Fay,Fuel,Namibia,ECOM
933,8bf07281-6b87-4525-bcf9-6ed7a4a9a445,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,180656.73,Octavia Braun Rice IV,Supermarket,New Caledonia,CONTACTLESS
934,58dbbc23-11dd-4ef8-b9c2-8d86995b89c4,b71adfa4-3c5c-4da3-a348-65b59cf384bf,Nichole Leffler Berge,Archaic Big Bank,145146.48,Miss Clora Schmidt Reinger,Online Services,Yemen,CHIP AND PIN
935,a35de14f-1e99-465e-b059-f92bd6a381b6,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,796005.91,Juliana Bauch Bernier,Fast Food,Cayman Islands,ECOM
936,9b5836d7-4bcc-4e88-a84a-19d18e1f3df6,480b613d-0695-4120-8f03-5e20f0f41e22,Odilia Watsica Legros,Unknown Bank,188238.05,Fabian Smith Frami V,Health Care,Uruguay,CONTACTLESS
937,5961e22b-a1bb-4c79-b549-bdad05bdb6f1,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,-796005.91,Juliana Bauch Bernier,Fast Food,Cayman Islands,ECOM
938,24ff1942-1a57-4b84-89cb-04d349af79c2,4ed5a14f-8e26-480f-9357-72cc762dd0c2,Barney Parker Will,Archaic Small Time Bank,659439.9,Octavia Braun Rice IV,Supermarket,Austria,CHIP AND PIN
939,4e7e3d3d-74da-4fd4-b28f-df4e50f5c4d7,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,159681.47,Octavia Braun Rice IV,Supermarket,Albania,CONTACTLESS
940,40120ba9-4400-4c30-a765-58d1e151c27e,b7a4f607-0e5d-4c39-afe7-b40833ac5f72,Latoyia Batz Huels,Challenger Bank,319668.74,Amos Kunze Strosin,Online Services,Kenya,CHIP AND PIN
941,7276d611-7434-4957-be68-4bd853b7b721,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,144175.09,Milagro Hane Funk,Clothing,United Arab Emirates,CONTACTLESS
942,5d8e5156-6f92-4423-aadf-5f856f96d61f,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,-163140.79,Octavia Braun Rice IV,Supermarket,Myanmar,CONTACTLESS
943,836e1491-ac5e-4dd9-be96-bd7bceb4dd7a,a0fa1467-aa5c-4c6a-b4e6-b45f4d93328f,Raeann Volkman Boyer,Shady Bank,855785.16,Miss Clora Schmidt Reinger,Online Services,Tokelau,CONTACTLESS
944,2762d35b-170f-4dbe-bbc8-ab4d2f66f165,a0fa1467-aa5c-4c6a-b4e6-b45f4d93328f,Raeann Volkman Boyer,Shady Bank,259838.28,Concepcion Bayer Fay,Fuel,United States,ECOM
945,19f3c380-66ba-48b7-a9a4-10ac9367f788,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,163140.79,Octavia Braun Rice IV,Supermarket,Myanmar,CONTACTLESS
946,72bbc5b7-41a6-490b-b7f6-73031b58316a,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,405723.34,Miss Clora Schmidt Reinger,Online Services,Saudi Arabia,CONTACTLESS
947,dfc25e84-4b51-43a9-9126-d8b4e1c8abbb,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,885349.24,Milagro Hane Funk,Clothing,Equatorial Guinea,CONTACTLESS
948,9f3f8ed5-b7dd-4197-8e6b-eafff9d6e161,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,-159681.47,Octavia Braun Rice IV,Supermarket,Albania,CONTACTLESS
949,a9df5a5d-701d-403c-a9cf-ca1c1e419ef5,a1e49058-af4d-42c2-8463-1e3877507eab,Stacy Armstrong Kuvalis,Unknown Bank,695227.04,Octavia Braun Rice IV,Supermarket,Réunion,CONTACTLESS
950,dc42702b-1a25-4ca7-ba42-f9ed459d2725,fce0d528-f803-4c35-a789-9beba769c188,Marcy Ziemann Von,Archaic Small Time Bank,40617.2,Octavia Braun Rice IV,Supermarket,Angola,MAGNETIC STRIPE
951,e025c7e3-700f-440b-a726-68541f4ac8d5,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,368537.45,Stan Simonis Welch,Clothing,Tonga,CHIP AND PIN
952,a8e36e69-6dc2-49cf-b7d5-6788845763be,81a69751-a910-4aa9-a51b-0f3581b80c64,Dr. Celine Treutel Morissette,Challenger Bank,830855.65,Octavia Braun Rice IV,Supermarket,Åland Islands,MAGNETIC STRIPE
953,5bace3ac-33d2-471b-a65b-11ea4fe5360e,5ee0996f-51b5-404a-b604-00bc307ad1ae,Ethel Harvey Osinski MD,Cobol Systems Bank,565729.77,Milagro Hane Funk,Clothing,Egypt,CONTACTLESS
954,6bd6482c-8771-4c71-8990-1c6b88553c00,7d9ed078-66aa-497b-a274-08022d5748f6,Oscar Paucek Kuphal PhD,Challenger Bank,676163.86,Cher McDermott Prosacco,Fast Food,Colombia,ECOM
955,d4dd81be-07cb-4c45-a945-c8825a464b18,17d7b72b-51c5-46c3-85ec-9fd6ba5b47d3,Sebastian Bailey Kutch,Archaic Small Time Bank,930245.71,Ellyn Tillman Gulgowski III,Supermarket,Vanuatu,MAGNETIC STRIPE
956,9f5eabc7-698f-4854-a744-60006a3f1d2f,a5c90fff-5a63-4d96-9f0c-c12509113e90,Nakia Corwin Little,Archaic Big Bank,406219.77,Fabian Smith Frami V,Health Care,Marshall Islands,CONTACTLESS
957,2baccb26-b679-4e69-9a94-8bf1789faed9,8e44428c-d0b7-4450-a17f-24b3c138c80b,Ora Veum Rosenbaum,Archaic Big Bank,454094.01,Milagro Hane Funk,Clothing,Greece,ECOM
958,dcfea3d3-b043-4f81-adfc-52638887e696,14cffde5-9806-45f1-815d-6a7804a8b3b3,Dallas Collier Bednar,Challenger Bank,471078.6,Octavia Braun Rice IV,Supermarket,Estonia,ECOM
959,dfad97aa-d08c-415b-981c-8fd01f7bd2cf,17ecfa70-821b-4481-b324-7fe1a04edf46,Luci McClure Simonis,Archaic Small Time Bank,48270.52,Cher McDermott Prosacco,Fast Food,Mongolia,MAGNETIC STRIPE
960,4a889ce8-df99-4903-9737-86f2aa2d4ade,0fd419bc-bb5a-4ab3-a8a0-350e166d08c6,Mrs. Delpha Marvin Leannon,Archaic Small Time Bank,278837.73,Miss Clora Schmidt Reinger,Online Services,Japan,CONTACTLESS
961,67980a8a-1e36-432b-bc81-6bc2bddc5710,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,178393.31,Juliana Bauch Bernier,Fast Food,Pitcairn,CONTACTLESS
962,473d71ea-072a-4a8f-aa49-a937b510e23b,aef74b85-11a9-422a-969d-65d619bf73a3,Monty Rutherford Kohler Jr.,Archaic Small Time Bank,985025.25,Cher McDermott Prosacco,Fast Food,Bulgaria,CHIP AND PIN
963,bd101659-8ec5-417d-b342-09ee0aaa694d,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,972958.2,Octavia Braun Rice IV,Supermarket,Honduras,MAGNETIC STRIPE
964,6616db40-fafe-4575-8610-b61bbb47a601,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,-178393.31,Juliana Bauch Bernier,Fast Food,Pitcairn,CONTACTLESS
965,96c750f2-ffc8-4696-a2d5-dd2699308416,630d2b78-ee4d-465f-b930-6d98ac9bc05d,Mr. Virgil McCullough Bradtke,Archaic Big Bank,41666.86,Octavia Braun Rice IV,Supermarket,Georgia,CONTACTLESS
966,fa5f4d4e-b962-4a5a-9d89-0b6ae0745623,630d2b78-ee4d-465f-b930-6d98ac9bc05d,Mr. Virgil McCullough Bradtke,Archaic Big Bank,420360.49,Juliana Bauch Bernier,Fast Food,Iraq,MAGNETIC STRIPE
967,a3f33bdb-1e52-4667-b892-54da2fde395e,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,146076.23,Cher McDermott Prosacco,Fast Food,Peru,CONTACTLESS
968,e46ca135-ab6b-421e-942a-c9b749cfb3bd,70dc1e47-5f18-4d2e-b1e4-d35a422aabeb,Sherie Nitzsche Cassin DVM,Archaic Big Bank,37471.75,Amos Kunze Strosin,Online Services,Burundi,CHIP AND PIN
969,48b8cd65-73dc-4b32-bc0c-76435aeccef0,d05f790a-3f43-49d8-b4d3-5868d7c70427,Pedro Rath Parisian,Unknown Bank,451826.79,Fabian Smith Frami V,Health Care,Zambia,CHIP AND PIN
970,d9162e3f-094f-4966-94c1-4ad14a810819,13d4187f-44a1-43e1-8beb-1627495a03a4,Sung Hermiston Welch,Challenger Bank,489453.41,Miss Clora Schmidt Reinger,Online Services,Chad,ECOM
971,0e684710-087e-457b-89e7-e62aa15056de,e464e3bf-a04a-4282-9930-4647653695b8,Dr. Val Padberg McKenzie,Archaic Small Time Bank,682139.53,Fabian Smith Frami V,Health Care,Thailand,CHIP AND PIN
972,b2dbde1f-fc50-42f3-9add-0ef95994505e,57d45105-887f-4b98-b6f5-c6d7346994aa,Rene Kohler Reichert,Archaic Big Bank,398658.71,Stan Simonis Welch,Clothing,Nigeria,MAGNETIC STRIPE
973,4809c095-e824-44e7-a01e-27b8c07b1c44,145261f6-1c43-45bd-8e4c-891e64f3b4a3,Quinton Lesch Jerde IV,Archaic Small Time Bank,76427.75,Concepcion Bayer Fay,Fuel,Argentina,CONTACTLESS
974,aad5dc49-f8a5-4e51-99ad-0551c7eedfd5,ea2697da-2e6d-4c3c-b6ca-0c31470c4ace,Ruthann Toy McCullough,Archaic Big Bank,870374.2,Milagro Hane Funk,Clothing,United States,MAGNETIC STRIPE
975,e292205a-a1c0-481a-b6ca-32f3edcb7cd0,8b13c89f-469c-4e5b-8f61-fe22b46136b5,Rickie Lehner Heathcote,Unknown Bank,234086.13,Concepcion Bayer Fay,Fuel,Turkmenistan,CHIP AND PIN
976,ef16c4d1-91c9-4341-b904-0908ce1cd36d,6f44b443-8f23-45d3-b36a-4bd1d3429d7e,Idella Boyle Bode,Cobol Systems Bank,678117.8,Concepcion Bayer Fay,Fuel,Tajikistan,CONTACTLESS
977,07acf585-6666-4dc8-9758-df2470e2ab81,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,330241.46,Amos Kunze Strosin,Online Services,Bonaire,MAGNETIC STRIPE
978,288d85bb-29a4-4a6c-94ab-38e966352199,19cfbdd8-6d6c-48c4-b1b5-6cde1c6fd425,Charmain Herzog Cremin,Cobol Systems Bank,192717.8,Juliana Bauch Bernier,Fast Food,Guadeloupe,CHIP AND PIN
979,18aef5a1-43f6-48cb-9fd0-873ee2371042,5ee0996f-51b5-404a-b604-00bc307ad1ae,Ethel Harvey Osinski MD,Cobol Systems Bank,120453.22,Milagro Hane Funk,Clothing,Senegal,ECOM
980,197daed6-3bcf-4237-9c30-bb327d694335,512e63e9-2654-40b3-8cfd-c8535da2d056,Luvenia Grant Feeney,Challenger Bank,478216.19,Ellyn Tillman Gulgowski III,Supermarket,Guatemala,CHIP AND PIN
981,304d68ea-968e-4eba-abd3-eb7f43d3d809,19cfbdd8-6d6c-48c4-b1b5-6cde1c6fd425,Charmain Herzog Cremin,Cobol Systems Bank,-192717.8,Juliana Bauch Bernier,Fast Food,Guadeloupe,CHIP AND PIN
982,b07ce569-dc1d-46fd-8c61-8cd7fa734d51,1d6e5161-7996-4ba5-b19c-9229c887ca19,Isabella Dickens Rodriguez,Unknown Bank,-211806.32,Stan Simonis Welch,Clothing,Madagascar,ECOM
983,ddd12b88-501f-4ade-9c00-462bc8b99e47,e464e3bf-a04a-4282-9930-4647653695b8,Dr. Val Padberg McKenzie,Archaic Small Time Bank,799898.31,Milagro Hane Funk,Clothing,Equatorial Guinea,ECOM
984,6e682ba6-67ed-4498-a8fc-5bfb76b2fac2,1d6e5161-7996-4ba5-b19c-9229c887ca19,Isabella Dickens Rodriguez,Unknown Bank,211806.32,Stan Simonis Welch,Clothing,Madagascar,ECOM
985,6071ae8d-6c09-40f2-a881-ff587a485828,3dbd0bef-6730-42b8-9b0c-e213b48ae239,Rosario Langosh Donnelly Jr.,Cobol Systems Bank,644434,Concepcion Bayer Fay,Fuel,Yemen,ECOM
986,e41b0de6-9477-4b01-9986-a23d522fe2d3,14cffde5-9806-45f1-815d-6a7804a8b3b3,Dallas Collier Bednar,Challenger Bank,244782.89,Amos Kunze Strosin,Online Services,Iraq,CHIP AND PIN
987,978597c7-0d19-44d2-a8bb-4080a4df2a86,aef74b85-11a9-422a-969d-65d619bf73a3,Monty Rutherford Kohler Jr.,Archaic Small Time Bank,877337.37,Milagro Hane Funk,Clothing,New Zealand,CHIP AND PIN
988,1338370d-30d0-44e1-a077-0724fe5e08ac,73996c9b-3b18-4e96-b284-20114afd788d,Layla Wuckert Labadie MD,Shady Bank,574419.44,Fabian Smith Frami V,Health Care,Panama,ECOM
989,bf6b21bc-e8d6-4870-a1c6-081d7b2bbb94,38177971-ab0b-4fd4-8099-0220ee1ebffa,Janis Ferry Little,Shady Bank,468624.6,Juliana Bauch Bernier,Fast Food,Guatemala,ECOM
990,de6b4682-6f5f-4da0-a196-7e26f630af2f,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,881547.35,Miss Clora Schmidt Reinger,Online Services,Paraguay,CHIP AND PIN
991,5508702d-d117-48e6-b30e-7f8438f3b7ec,95837e66-5ed5-4350-b00e-d8bb21b205d1,Emil Herman Runolfsson,Challenger Bank,102761.98,Ellyn Tillman Gulgowski III,Supermarket,United Kingdom,MAGNETIC STRIPE
992,c2b43152-2d2f-4bb7-b26c-3a3b94392bdd,dcb0bd15-1d03-4d1a-a04a-86f0404bc3b3,Mr. Alyson Turner Mosciski,Archaic Big Bank,44188.31,Stan Simonis Welch,Clothing,Malawi,MAGNETIC STRIPE
993,a698911c-f3e8-40dc-9f5b-694d7076a658,7c230b48-014b-41be-904a-1cba5f654529,Sophia Jacobs Bosco,Unknown Bank,612705.77,Milagro Hane Funk,Clothing,Lesotho,MAGNETIC STRIPE
994,4c4b8958-9832-4f46-8b30-fbf3d5443309,6f44b443-8f23-45d3-b36a-4bd1d3429d7e,Idella Boyle Bode,Cobol Systems Bank,776584.22,Milagro Hane Funk,Clothing,"Kosovo, Republic of",ECOM
995,3b87f807-b07a-42fb-8860-d7fdfe3b1249,73a4333f-319a-4709-bfd3-8d0aebb6dee7,Mr. Jimmie Christiansen Klein,Archaic Big Bank,906743.08,Milagro Hane Funk,Clothing,Norway,MAGNETIC STRIPE
996,3b3dd0c4-cd57-4b68-b66b-600d96c7d90a,630d2b78-ee4d-465f-b930-6d98ac9bc05d,Mr. Virgil McCullough Bradtke,Archaic Big Bank,865763.15,Milagro Hane Funk,Clothing,Palestine,CONTACTLESS
997,cc098a6d-8bf1-41c3-a35b-ca004d3526fd,512e63e9-2654-40b3-8cfd-c8535da2d056,Luvenia Grant Feeney,Challenger Bank,532704.87,Fabian Smith Frami V,Health Care,Dominica,CHIP AND PIN
998,77ec539e-0eec-46a2-b8bd-17c5f9d57738,75bb9e79-fe49-4244-a96e-d120da88aab4,Kerrie Hickle Hodkiewicz,Archaic Big Bank,906133.09,Amos Kunze Strosin,Online Services,Senegal,CONTACTLESS
999,c78c7701-05d5-4581-98c8-1f32829226b9,fdab377d-a31f-41a6-a2a2-b09d6c488809,Julio Haag Pacocha DDS,Shady Bank,-509045.04,Fabian Smith Frami V,Health Care,Saint Barthélemy,CONTACTLESS
1000,1957deb8-7f28-4c4d-a8d5-45435f50cdc7,beb7c158-edc1-45c4-ab0e-f711bcca882a,Mr. Lynn Lang Leuschke,Archaic Big Bank,187586.99,Juliana Bauch Bernier,Fast Food,Niger,MAGNETIC STRIPE
1001,8fbf7ce1-e690-414a-9462-bbd5c96d06b0,fdab377d-a31f-41a6-a2a2-b09d6c488809,Julio Haag Pacocha DDS,Shady Bank,509045.04,Fabian Smith Frami V,Health Care,Saint Barthélemy,CONTACTLESS
1002,bc860789-0f25-46ae-8a87-a12730ed49ca,eb39a2ae-b8ad-4670-969d-28df20a1f301,Palma Crist Conn,Unknown Bank,210720.43,Concepcion Bayer Fay,Fuel,Brunei Darussalam,CHIP AND PIN
1003,de1c0b14-4361-4ce7-a748-d14e6a4706a0,50f925f4-3e05-4ab0-bb7d-3e8efb1703c2,Miss Kandy Mayer Romaguera,Unknown Bank,698605.67,Miss Clora Schmidt Reinger,Online Services,Greenland,ECOM
1004,b1b11f5e-da3f-4094-a0d3-8d8a112630cc,6f44b443-8f23-45d3-b36a-4bd1d3429d7e,Idella Boyle Bode,Cobol Systems Bank,285785.34,Miss Clora Schmidt Reinger,Online Services,Sierra Leone,CONTACTLESS
1005,c8dfdd11-410d-40ba-817a-de9004d08df0,8e44428c-d0b7-4450-a17f-24b3c138c80b,Ora Veum Rosenbaum,Archaic Big Bank,445059.71,Octavia Braun Rice IV,Supermarket,Réunion,MAGNETIC STRIPE
1006,51d6ec8f-148d-4e1e-ab17-da18c5af39a3,50f925f4-3e05-4ab0-bb7d-3e8efb1703c2,Miss Kandy Mayer Romaguera,Unknown Bank,334851.23,Concepcion Bayer Fay,Fuel,Austria,CONTACTLESS
1007,75611aea-71cb-4582-8858-4b5dc2b0c638,d1df8816-bdb5-4bac-a579-9dca4bbb127a,Frankie Fahey Rowe,Archaic Big Bank,905365.72,Ellyn Tillman Gulgowski III,Supermarket,Myanmar,MAGNETIC STRIPE
1008,4796f5da-02f0-42f4-ae93-f163ce7b0d92,01ebb254-1e18-4caa-be75-ec77f79088a5,Abe Jacobi DuBuque II,Archaic Small Time Bank,548877,Miss Clora Schmidt Reinger,Online Services,Kuwait,ECOM
1009,fb6e2b35-d0cc-4de0-b2ca-7324a51279ea,1276d545-8fb6-4531-b4d9-696bf33387c9,Booker Klein Purdy,Challenger Bank,123390.19,Amos Kunze Strosin,Online Services,Georgia,CHIP AND PIN
1010,88149f7b-5262-4e3c-93b4-de65c4d18d93,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,393049.29,Stan Simonis Welch,Clothing,Pitcairn,CHIP AND PIN
1011,d830f40a-da80-471f-bf2c-3c90219effea,70dc1e47-5f18-4d2e-b1e4-d35a422aabeb,Sherie Nitzsche Cassin DVM,Archaic Big Bank,780550.41,Juliana Bauch Bernier,Fast Food,Guinea,CHIP AND PIN
1012,e02b12f9-3da8-4b9c-a2b5-b3237230fafa,70565791-9dcf-41ef-8373-8d3d588cd4dc,Dr. Quincy Romaguera Rosenbaum,Archaic Small Time Bank,99115.42,Juliana Bauch Bernier,Fast Food,Åland Islands,ECOM
1013,1c816d0f-8ad7-45bd-ba40-39679beb273f,38177971-ab0b-4fd4-8099-0220ee1ebffa,Janis Ferry Little,Shady Bank,548073.73,Ellyn Tillman Gulgowski III,Supermarket,Solomon Islands,CHIP AND PIN
1014,50803fde-03f1-4929-8353-9e4e0410f18d,977a9cfb-2c1f-443f-abe1-7e859e5f1c02,Dudley Wunsch Pouros,Archaic Big Bank,-393049.29,Stan Simonis Welch,Clothing,Pitcairn,CHIP AND PIN
1015,e752f5d4-adf3-4aff-9a82-a5da403715ab,0accc3de-98ed-4d21-a6a9-7730bc61201a,Leisa Carroll Goldner,Archaic Small Time Bank,-590957.59,Stan Simonis Welch,Clothing,Estonia,CONTACTLESS
1016,557961eb-f6f0-4058-b57b-2544be8fdef3,0f5d5a82-828e-4407-b9e7-7c68e4d688bd,Barbera Ebert Jenkins,Cobol Systems Bank,441732.09,Concepcion Bayer Fay,Fuel,Cook Islands,MAGNETIC STRIPE
1017,517211b5-5c7a-4d58-a9e6-aa7bb7fc8a85,cb4f39e4-e9ef-45e8-bd74-2018d9c429fe,Magan Graham Von MD,Shady Bank,73216.38,Amos Kunze Strosin,Online Services,Fiji,CHIP AND PIN
1018,cc826155-1592-42ba-b086-805d368f8c5b,5ee0996f-51b5-404a-b604-00bc307ad1ae,Ethel Harvey Osinski MD,Cobol Systems Bank,-672280.44,Concepcion Bayer Fay,Fuel,Sweden,MAGNETIC STRIPE
1019,0f89dae2-7326-4322-a616-2f3418d26c7a,da718ba2-42e4-496e-a730-1d9f7c0aa3f0,Mr. Benton Hayes Kulas,Unknown Bank,135990.84,Amos Kunze Strosin,Online Services,Bouvet Island,MAGNETIC STRIPE
1020,9bfb1261-8277-4a1e-b3b8-2ed7efd904d4,919c7baa-c0e8-4c36-98e1-01af1e0f671e,Donovan Hauck Konopelski,Cobol Systems Bank,905468.02,Cher McDermott Prosacco,Fast Food,Montserrat,MAGNETIC STRIPE
